load_id,distance,posted_rate,rate_per_mile,posted_rate_iqr_flag,rate_per_mile_iqr_flag
TR-020547,1704.1,3289.8,1.9305205093597795,False,False
TR-020548,1212.0,2465.34,2.034108910891089,False,False
TR-020549,328.9,768.09,2.335329887503801,False,False
TR-020550,812.1,1792.89,2.2077207240487624,False,False
TR-020551,1913.8,3968.22,2.0734768523356673,False,False
TR-020552,1199.2,2703.6,2.254503002001334,False,False
TR-020553,2211.0,4204.89,1.9018046132971507,False,False
TR-020554,1244.5,2705.18,2.173708316593009,False,False
TR-020555,1684.8,3607.64,2.141286799620133,False,False
TR-020556,1061.8,2196.41,2.0685722358259557,False,False
TR-020557,2162.3,4158.8,1.9233223881977524,False,False
TR-020558,565.7,1405.01,2.4836662541983383,False,False
TR-020559,1333.0,2638.19,1.9791372843210804,False,False
TR-020560,779.2,1679.49,2.155402977412731,False,False
TR-020561,150.2,418.64,2.7872170439414115,False,False
TR-020562,2735.9,4899.67,1.7908805146386928,False,False
TR-020563,745.0,1628.33,2.1856778523489933,False,False
TR-020564,375.1,869.86,2.3190082644628096,False,False
TR-020565,960.6,2102.89,2.189142202789923,False,False
TR-020566,292.1,769.84,2.6355357754193767,False,False
TR-020567,798.3,1708.9,2.140673932105725,False,False
TR-020568,871.1,1809.34,2.0770749626908507,False,False
TR-020569,857.5,2162.93,2.5223673469387755,False,False
TR-020570,674.3,1739.26,2.5793563695684414,False,False
TR-020571,361.5,909.74,2.516569847856155,False,False
TR-020572,1599.3,3496.27,2.186125179766148,False,False
TR-020573,192.8,548.88,2.846887966804979,False,False
TR-020574,870.2,1879.55,2.159905768788784,False,False
TR-020575,1341.2,2651.13,1.9766850581568745,False,False
TR-020576,1388.1,3053.97,2.200108061378863,False,False
TR-020577,1265.6,2919.39,2.3067240834386853,False,False
TR-020578,2355.2,2028.06,0.8610988451086957,False,True
TR-020579,840.5,1720.46,2.046948245092207,False,False
TR-020580,1724.1,3495.78,2.0275970071341574,False,False
TR-020581,1981.7,3912.1,1.9741131351869605,False,False
TR-020582,570.9,1279.09,2.240479943948152,False,False
TR-020583,1027.6,2356.26,2.292973919813157,False,False
TR-020584,1530.3,3445.04,2.2512187152845846,False,False
TR-020585,535.0,1424.53,2.6626728971962614,False,False
TR-020586,482.0,1116.7,2.3168049792531122,False,False
TR-020587,955.9,1960.56,2.0510095198242495,False,False
TR-020588,989.6,2356.32,2.381083265966047,False,False
TR-020589,994.2,2193.77,2.206568094950714,False,False
TR-020590,406.9,993.79,2.4423445564020643,False,False
TR-020591,422.4,1039.26,2.4603693181818183,False,False
TR-020592,1608.6,3181.72,1.9779435534004723,False,False
TR-020593,2188.9,4195.91,1.9169034674950887,False,False
TR-020594,84.6,241.02,2.8489361702127662,False,False
TR-020595,1291.3,2639.51,2.044071865561837,False,False
TR-020596,1835.4,3982.94,2.1700664705241364,False,False
TR-020597,114.8,335.29,2.9206445993031362,False,True
TR-020598,407.7,951.09,2.3328182487122886,False,False
TR-020599,1065.4,2193.58,2.0589262248920592,False,False
TR-020600,725.3,1530.91,2.1107265958913555,False,False
TR-020601,548.6,1272.96,2.3203791469194313,False,False
TR-020602,405.9,1044.16,2.572456270017246,False,False
TR-020603,2020.1,3764.43,1.8634869560912826,False,False
TR-020604,3094.2,6459.05,2.087470105358413,True,False
TR-020605,2849.0,5587.95,1.9613724113724114,False,False
TR-020606,1025.5,2101.98,2.0497123354461237,False,False
TR-020607,2162.3,4342.94,2.0084817092910323,False,False
TR-020608,1148.2,2625.92,2.28698832955931,False,False
TR-020609,1443.1,3006.57,2.083410713048299,False,False
TR-020610,1023.8,2342.45,2.2879957022856026,False,False
TR-020611,1057.4,2268.96,2.14579156421411,False,False
TR-020612,1901.4,3794.4,1.995582202587567,False,False
TR-020613,250.4,636.11,2.5403753993610225,False,False
TR-020614,1454.0,2788.78,1.9180055020632738,False,False
TR-020615,1449.5,2748.69,1.8963021731631597,False,False
TR-020616,814.9,1753.56,2.1518713952632225,False,False
TR-020617,2991.1,6327.5,2.115442479355421,False,False
TR-020618,870.6,1981.27,2.2757523546979095,False,False
TR-020619,499.6,1183.21,2.368314651721377,False,False
TR-020620,2304.1,4912.48,2.132060240440953,False,False
TR-020621,844.5,1902.36,2.2526465364120782,False,False
TR-020622,1016.3,2033.51,2.000895404900128,False,False
TR-020623,1319.8,2792.16,2.1155932717078345,False,False
TR-020624,945.9,2028.91,2.144951897663601,False,False
TR-020625,1852.5,3702.03,1.9983967611336033,False,False
TR-020626,2332.2,4249.3,1.8220135494382987,False,False
TR-020627,885.9,1874.53,2.115961169432216,False,False
TR-020628,638.6,1310.49,2.052129658628249,False,False
TR-020629,913.2,1812.29,1.9845488392466053,False,False
TR-020630,1498.9,3239.52,2.1612649276135834,False,False
TR-020631,411.3,1004.11,2.4413080476537807,False,False
TR-020632,1077.1,2394.99,2.2235539875591868,False,False
TR-020633,2083.8,4445.01,2.1331269795565793,False,False
TR-020634,2344.0,4327.66,1.8462713310580203,False,False
TR-020635,1004.0,2069.59,2.0613446215139444,False,False
TR-020636,2053.8,4378.72,2.132008959002824,False,False
TR-020637,1084.5,2347.21,2.164324573536192,False,False
TR-020638,1695.8,3813.62,2.2488618940912843,False,False
TR-020639,557.2,1341.18,2.40699928212491,False,False
TR-020640,512.4,1152.04,2.2483216237314596,False,False
TR-020641,485.5,1072.86,2.209804325437693,False,False
TR-020642,245.5,651.6,2.654175152749491,False,False
TR-020643,1494.3,3033.39,2.0299739008231277,False,False
TR-020644,445.8,1124.56,2.5225661731718256,False,False
TR-020645,520.1,1330.05,2.5572966737165927,False,False
TR-020646,1393.1,2928.82,2.1023759959801884,False,False
TR-020647,1748.9,3589.38,2.052364343301504,False,False
TR-020648,595.4,1460.78,2.4534430634867315,False,False
TR-020649,109.1,353.32,3.2384967919340055,False,True
TR-020650,383.0,937.21,2.447023498694517,False,False
TR-020651,1456.9,3275.87,2.248520831903356,False,False
TR-020652,1834.3,3990.53,2.17550564247942,False,False
TR-020653,3040.1,6576.53,2.1632610769382588,True,False
TR-020654,639.5,1357.27,2.1223924941360437,False,False
TR-020655,376.1,888.24,2.361712310555703,False,False
TR-020656,1157.5,2739.24,2.3665140388768897,False,False
TR-020657,702.7,1527.48,2.1737298989611498,False,False
TR-020658,2113.6,4306.15,2.0373533308099923,False,False
TR-020659,546.6,1293.69,2.366794731064764,False,False
TR-020660,2276.8,4747.18,2.085022839072382,False,False
TR-020661,692.7,1466.54,2.1171358452432507,False,False
TR-020662,1078.7,2259.05,2.0942337999443774,False,False
TR-020663,947.5,1957.67,2.0661424802110817,False,False
TR-020664,2357.3,4196.0,1.7800025452848596,False,False
TR-020665,915.7,2232.29,2.4377962214699136,False,False
TR-020666,717.0,1658.5,2.313110181311018,False,False
TR-020667,1068.4,2185.08,2.045189067764882,False,False
TR-020668,577.8,1245.29,2.155226722049152,False,False
TR-020669,1022.7,2070.33,2.024376650044001,False,False
TR-020670,1336.3,3094.38,2.315632717204221,False,False
TR-020671,1487.6,2902.65,1.9512301694003766,False,False
TR-020672,2676.2,5474.0,2.0454375607204245,False,False
TR-020673,2006.4,3861.76,1.9247208931419457,False,False
TR-020674,2121.9,3874.44,1.8259295914039304,False,False
TR-020675,1358.2,2893.86,2.1306582241201593,False,False
TR-020676,212.5,532.88,2.5076705882352943,False,False
TR-020677,1827.7,3793.25,2.075422662362532,False,False
TR-020678,387.6,1014.94,2.6185242518059857,False,False
TR-020679,1167.1,2270.0,1.9449918601662242,False,False
TR-020680,1669.2,3370.78,2.0193985142583273,False,False
TR-020681,115.3,337.2,2.924544666088465,False,True
TR-020682,124.6,368.36,2.956340288924559,False,True
TR-020683,1048.7,2573.57,2.4540574044054546,False,False
TR-020684,370.5,850.87,2.296545209176788,False,False
TR-020685,2869.9,5379.89,1.874591449179414,False,False
TR-020686,383.6,906.59,2.36337330552659,False,False
TR-020687,753.9,1595.69,2.116580448335323,False,False
TR-020688,1466.6,2954.14,2.0142779217237146,False,False
TR-020689,2081.8,3912.01,1.8791478528196752,False,False
TR-020690,768.1,1561.5,2.0329384194766305,False,False
TR-020691,676.4,1423.22,2.1041099940863397,False,False
TR-020692,1162.0,2406.9,2.071342512908778,False,False
TR-020693,416.8,965.97,2.3175863723608447,False,False
TR-020694,652.0,1367.83,2.097898773006135,False,False
TR-020695,498.3,1274.31,2.5573148705599036,False,False
TR-020696,1917.6,4230.98,2.2063934084272003,False,False
TR-020697,205.2,576.64,2.8101364522417156,False,False
TR-020698,348.0,904.68,2.599655172413793,False,False
TR-020699,1028.8,2586.0,2.5136080870917574,False,False
TR-020700,813.5,1851.37,2.2758082360172094,False,False
TR-020701,1291.8,2540.52,1.966651184393869,False,False
TR-020702,869.6,1845.99,2.1228035878564855,False,False
TR-020703,2480.3,5010.34,2.0200540257226947,False,False
TR-020704,318.3,784.84,2.4657241595978636,False,False
TR-020705,926.5,1894.38,2.0446627091203453,False,False
TR-020706,2107.4,4329.58,2.054465217803929,False,False
TR-020707,870.8,2026.94,2.327675700505283,False,False
TR-020708,2294.4,4675.14,2.0376307531380755,False,False
TR-020709,2701.3,4966.63,1.838607337208011,False,False
TR-020710,2657.9,5134.58,1.9318183528349449,False,False
TR-020711,217.1,632.8,2.9147858129894058,False,True
TR-020712,197.5,507.91,2.571696202531646,False,False
TR-020713,647.9,1466.85,2.264006791171477,False,False
TR-020714,2438.1,4764.56,1.954210245683114,False,False
TR-020715,2117.1,4498.0,2.1246044116952434,False,False
TR-020716,1049.2,2236.74,2.1318528402592447,False,False
TR-020717,787.0,1569.79,1.9946505717916136,False,False
TR-020718,2102.3,3856.56,1.834447985539647,False,False
TR-020719,1465.4,3062.5,2.089873072198717,False,False
TR-020720,799.0,1551.66,1.9420025031289112,False,False
TR-020721,797.5,1935.82,2.427360501567398,False,False
TR-020722,937.3,1960.65,2.091806252000427,False,False
TR-020723,1274.3,2845.59,2.233061288550577,False,False
TR-020724,2059.4,3965.85,1.9257307953772942,False,False
TR-020725,305.2,905.94,2.968348623853211,False,True
TR-020726,185.5,511.84,2.759245283018868,False,False
TR-020727,2251.7,4166.69,1.8504640937957988,False,False
TR-020728,945.9,1915.69,2.0252563695950947,False,False
TR-020729,851.7,2070.43,2.4309381237524947,False,False
TR-020730,2599.9,5348.14,2.057056040616947,False,False
TR-020731,2091.3,4225.34,2.020437048725673,False,False
TR-020732,791.0,1906.12,2.409759797724399,False,False
TR-020733,1742.6,3965.94,2.275875129117411,False,False
TR-020734,2079.1,3883.45,1.8678514741955654,False,False
TR-020735,2898.2,5316.35,1.8343627078876545,False,False
TR-020736,417.5,1068.23,2.5586347305389223,False,False
TR-020737,1359.1,3112.8,2.2903391950555516,False,False
TR-020738,2855.1,5903.94,2.0678575181254595,False,False
TR-020739,2494.0,5045.73,2.0231475541299115,False,False
TR-020740,539.2,1170.0,2.169881305637982,False,False
TR-020741,617.6,1473.27,2.38547603626943,False,False
TR-020742,1768.2,3187.22,1.8025223391019114,False,False
TR-020743,751.5,1606.77,2.1380838323353295,False,False
TR-020744,2643.6,5439.47,2.057599485550008,False,False
TR-020745,1908.7,3790.92,1.9861266830827264,False,False
TR-020746,1843.8,3958.15,2.146735003796507,False,False
TR-020747,586.4,1396.6,2.381650750341064,False,False
TR-020748,2253.5,4032.93,1.7896294652762368,False,False
TR-020749,836.9,1708.98,2.0420360855538298,False,False
TR-020750,572.5,1329.96,2.3230742358078604,False,False
TR-020751,536.7,1118.49,2.0840134153158187,False,False
TR-020752,1537.7,3063.25,1.9920985888014566,False,False
TR-020753,1776.7,3763.34,2.118162886249789,False,False
TR-020754,2279.5,4384.74,1.9235534108357095,False,False
TR-020755,2157.6,4088.42,1.8948924731182797,False,False
TR-020756,1336.7,2742.84,2.051948829206254,False,False
TR-020757,741.0,1633.0,2.203778677462888,False,False
TR-020758,834.8,1713.43,2.052503593675132,False,False
TR-020759,1513.7,715.74,0.4728413820439981,False,True
TR-020760,452.4,1041.29,2.3017020335985854,False,False
TR-020761,2317.1,4360.68,1.8819558931422902,False,False
TR-020762,1832.8,3970.51,2.1663629419467485,False,False
TR-020763,556.9,1172.89,2.106105225354642,False,False
TR-020764,2438.7,4716.21,1.9339033091401159,False,False
TR-020765,1714.7,3476.24,2.027316731789817,False,False
TR-020766,613.2,1351.37,2.203799739073711,False,False
TR-020767,1118.5,2734.82,2.445078229772016,False,False
TR-020768,319.9,825.58,2.5807439824945297,False,False
TR-020769,755.3,1614.18,2.137137561233947,False,False
TR-020770,1401.7,2961.3,2.112648926303774,False,False
TR-020771,542.4,1376.02,2.536910029498525,False,False
TR-020772,424.8,1053.0,2.4788135593220337,False,False
TR-020773,1053.6,2234.59,2.120909263477601,False,False
TR-020774,444.4,1165.05,2.6216246624662465,False,False
TR-020775,140.2,173.03,1.2341654778887305,False,True
TR-020776,2384.8,4988.14,2.091638711841664,False,False
TR-020777,679.4,1456.19,2.1433470709449516,False,False
TR-020778,594.5,1479.64,2.4888814129520607,False,False
TR-020779,887.2,1958.97,2.2080365193868348,False,False
TR-020780,612.5,1460.92,2.385175510204082,False,False
TR-020781,386.2,897.82,2.3247540134645264,False,False
TR-020782,1762.1,3605.77,2.0462913569036947,False,False
TR-020783,495.4,1263.61,2.5506863140896243,False,False
TR-020784,2032.0,3936.08,1.9370472440944881,False,False
TR-020785,1387.7,2835.53,2.0433306910715574,False,False
TR-020786,823.7,1670.17,2.027643559548379,False,False
TR-020787,1462.3,2841.8,1.9433768720508788,False,False
TR-020788,2005.6,3765.86,1.877672516952533,False,False
TR-020789,368.3,855.26,2.3221830029866957,False,False
TR-020790,764.8,1823.44,2.3842050209205023,False,False
TR-020791,854.7,1797.15,2.1026676026676028,False,False
TR-020792,3251.8,6258.99,1.9247770465588288,False,False
TR-020793,582.0,1309.85,2.2506013745704467,False,False
TR-020794,698.9,1519.24,2.1737587637716413,False,False
TR-020795,1054.5,2405.82,2.2814793741109534,False,False
TR-020796,828.4,1805.63,2.179659584741671,False,False
TR-020797,992.5,2140.0,2.1561712846347607,False,False
TR-020798,743.5,1560.41,2.098735709482179,False,False
TR-020799,846.0,2019.04,2.3865721040189123,False,False
TR-020800,1342.1,2661.84,1.98333954250801,False,False
TR-020801,1445.1,2812.52,1.9462459345374024,False,False
TR-020802,1222.3,2436.09,1.9930377157817232,False,False
TR-020803,1573.7,3587.84,2.2798754527546548,False,False
TR-020804,977.7,2222.69,2.2733865193822234,False,False
TR-020805,566.5,1398.01,2.467802294792586,False,False
TR-020806,1126.7,2345.19,2.08146800390521,False,False
TR-020807,932.0,1993.82,2.1392918454935623,False,False
TR-020808,795.1,1860.35,2.3397685825682304,False,False
TR-020809,526.6,1305.07,2.4782947208507404,False,False
TR-020810,1907.5,3627.01,1.9014469200524247,False,False
TR-020811,419.0,1067.54,2.5478281622911694,False,False
TR-020812,792.0,1804.41,2.2782954545454546,False,False
TR-020813,1010.8,2388.69,2.3631677878907795,False,False
TR-020814,2107.6,3802.98,1.804412602011767,False,False
TR-020815,532.9,1193.18,2.2390317132670297,False,False
TR-020816,874.8,2059.82,2.354618198445359,False,False
TR-020817,1157.6,2348.38,2.028662750518314,False,False
TR-020818,799.1,1811.98,2.267525966712552,False,False
TR-020819,288.5,757.51,2.625684575389948,False,False
TR-020820,1137.9,2455.82,2.1582037085859915,False,False
TR-020821,2404.3,4763.43,1.981212827018259,False,False
TR-020822,1660.1,3595.77,2.1659960243358833,False,False
TR-020823,593.5,1352.99,2.2796798652064028,False,False
TR-020824,142.2,367.04,2.5811533052039386,False,False
TR-020825,907.0,1942.44,2.1416097023153253,False,False
TR-020826,1441.6,2852.5,1.9787042175360712,False,False
TR-020827,791.9,1962.68,2.4784442480111126,False,False
TR-020828,579.6,1380.43,2.3816942719116634,False,False
TR-020829,989.1,2148.24,2.1719138610858355,False,False
TR-020830,1438.8,2856.79,1.9855365582429803,False,False
TR-020831,755.3,1586.78,2.1008605851979345,False,False
TR-020832,251.3,603.65,2.402109033028253,False,False
TR-020833,1145.8,2464.96,2.1513004014662247,False,False
TR-020834,2365.9,5021.66,2.1225157445369627,False,False
TR-020835,302.7,888.56,2.9354476379253387,False,True
TR-020836,892.4,1858.21,2.082261317794711,False,False
TR-020837,2111.3,3903.01,1.848628806896225,False,False
TR-020838,1300.7,2566.08,1.972845390943338,False,False
TR-020839,258.9,619.08,2.3911935110081117,False,False
TR-020840,643.8,1507.94,2.342249145697422,False,False
TR-020841,656.2,1487.97,2.2675556232855834,False,False
TR-020842,607.7,1424.24,2.3436564094125387,False,False
TR-020843,943.8,2072.2,2.1955922865013773,False,False
TR-020844,1479.0,3096.82,2.0938607167004735,False,False
TR-020845,2096.8,4409.48,2.102956886684471,False,False
TR-020846,735.1,1568.32,2.133478438307713,False,False
TR-020847,1088.0,2282.56,2.097941176470588,False,False
TR-020848,539.9,1300.5,2.408779403593258,False,False
TR-020849,2907.2,5759.81,1.981222482113374,False,False
TR-020850,1167.7,2362.12,2.02288258970626,False,False
TR-020851,3090.2,6085.85,1.9694032748689407,False,False
TR-020852,1361.7,3241.44,2.380436219431593,False,False
TR-020853,570.2,1294.51,2.2702735882146614,False,False
TR-020854,510.4,1151.66,2.2563871473354236,False,False
TR-020855,2020.2,3736.55,1.8495940995940996,False,False
TR-020856,682.3,1589.41,2.3294884947970105,False,False
TR-020857,1342.8,2818.83,2.099218051831993,False,False
TR-020858,535.6,1289.34,2.407281553398058,False,False
TR-020859,1763.1,3372.69,1.9129317679087972,False,False
TR-020860,1008.4,2294.14,2.2750297500991667,False,False
TR-020861,1949.0,4196.2,2.153001539250898,False,False
TR-020862,2755.4,4998.68,1.8141395078754445,False,False
TR-020863,595.9,1258.96,2.1127034737372044,False,False
TR-020864,1931.1,3721.66,1.927222826368391,False,False
TR-020865,593.8,1390.12,2.341057595149882,False,False
TR-020866,1555.5,3616.87,2.3252137576342014,False,False
TR-020867,1094.8,2286.11,2.0881530873218854,False,False
TR-020868,1227.8,2816.35,2.293818211435087,False,False
TR-020869,1261.7,2652.17,2.102060711738131,False,False
