load_id,pickup,delivery,distance,equipment,weight,date,market_index,quote_signal,posted_rate,rate_per_mile
TR-027180,Oklahoma City,Atlanta,872.2,Dry Van,30748.0,2025-06-20,1.33897,2.23595,737.32,0.8453565695941297
TR-017987,San Antonio,Columbia,1146.3,Reefer,41206.0,2025-04-23,1.31493,1.79788,968.87,0.8452150396929251
TR-003896,Shreveport,Mobile,303.5,Dry Van,31630.0,2025-01-25,0.89914,2.40964,256.13,0.8439209225700165
TR-031620,Albuquerque,Kansas City,1219.7,Dry Van,32660.0,2025-07-18,1.27246,2.07875,1025.42,0.8407149299007953
TR-045992,Memphis,Cincinnati,243.8,Dry Van,24807.0,2025-10-19,0.87436,1.69023,203.4,0.8342904019688269
TR-002841,Tampa,Chattanooga,568.4,Dry Van,24458.0,2025-01-18,0.88556,1.99159,472.64,0.8315270935960591
TR-039546,Bakersfield,Memphis,1787.5,Flatbed,42162.0,2025-09-07,0.83141,2.11675,1477.09,0.8263440559440559
TR-020991,Greensboro,Madison,646.6,Dry Van,39494.0,2025-05-13,1.29234,1.97767,532.08,0.8228889576244974
TR-019396,Richmond,Green Bay,826.0,Flatbed,28256.0,2025-05-02,1.35632,1.87286,675.83,0.8181961259079904
TR-036953,Greensboro,Tulsa,813.6,Reefer,29045.0,2025-08-22,1.00418,2.11112,664.28,0.8164700098328417
TR-010594,Mobile,Syracuse,1133.5,Reefer,40332.0,2025-03-09,0.98073,2.20001,924.04,0.8152095280105867
TR-043435,New York,Detroit,704.9,Dry Van,42448.0,2025-10-02,0.93671,2.12987,574.1,0.8144417647893318
TR-002041,Mobile,Dayton,677.3,Flatbed,35486.0,2025-01-13,0.83141,2.23972,550.66,0.8130222944042522
TR-014758,Savannah,Greensboro,221.1,Dry Van,36956.0,2025-04-03,1.25365,1.50647,178.71,0.8082767978290367
TR-009984,Amarillo,Atlanta,1250.7,Dry Van,40083.0,2025-03-05,1.1625,2.03301,1010.15,0.8076677060845926
TR-044556,Milwaukee,Greensboro,455.6,Dry Van,25324.0,2025-10-09,1.05617,1.95438,367.67,0.8070017559262511
TR-004076,Indianapolis,New Orleans,558.3,Reefer,27050.0,2025-01-26,0.83991,2.36408,450.2,0.8063765000895576
TR-004991,Milwaukee,Richmond,756.5,Dry Van,45542.0,2025-02-01,0.94409,2.0204,609.22,0.8053139458030404
TR-006796,Charleston,Greensboro,270.3,Flatbed,22726.0,2025-02-12,1.05218,2.36423,217.4,0.8042915279319275
TR-028996,Amarillo,Greensboro,1440.3,Flatbed,,2025-07-02,,2.03283,1156.87,0.8032146080677636
TR-002890,Tucson,Amarillo,622.6,Dry Van,19855.0,2025-01-19,0.78083,2.03819,498.79,0.8011403790555734
TR-046142,Charleston,Baton Rouge,939.7,Reefer,36569.0,2025-10-20,0.85054,1.77181,752.15,0.8004150260721506
TR-005901,Lexington,Richmond,572.2,Dry Van,40935.0,2025-02-07,1.06615,2.16834,456.05,0.7970115344285215
TR-016926,Lexington,Phoenix,2189.0,Dry Van,37555.0,2025-04-17,1.34579,2.16252,1741.73,0.7956738236637734
TR-044891,Shreveport,Cincinnati,546.7,Dry Van,40678.0,2025-10-12,0.85485,1.90393,432.52,0.7911468812877263
TR-043691,New York,Greensboro,693.1,Flatbed,23068.0,2025-10-04,0.93519,1.99175,548.16,0.7908815466743615
TR-038309,Fort Wayne,Raleigh,697.4,Dry Van,41506.0,2025-08-30,0.87702,2.23308,551.31,0.7905219386291941
TR-017024,Indianapolis,Amarillo,1100.7,Reefer,31218.0,2025-04-17,1.36283,1.7298,866.41,0.7871445443808485
TR-011398,Columbia,San Antonio,1166.2,Dry Van,40759.0,2025-03-14,1.14129,2.13376,917.22,0.7865031726976505
TR-001948,Baton Rouge,Buffalo,1305.0,Flatbed,41943.0,2025-01-13,0.81476,2.02024,1025.04,0.7854712643678161
TR-011364,Savannah,Charleston,190.5,Dry Van,,2025-03-14,1.09701,2.59577,148.72,0.7806824146981627
TR-024341,Fort Wayne,Greensboro,489.1,Dry Van,26214.0,2025-06-02,1.2046,2.24711,381.54,0.7800858720098139
TR-010960,Lubbock,San Antonio,122.6,Reefer,42648.0,2025-03-11,1.05748,3.30032,94.72,0.7725938009787928
TR-042800,Harrisburg,Tampa,1087.6,Dry Van,35101.0,2025-09-28,0.75633,2.02509,835.1,0.7678374402353807
TR-000191,Tampa,Milwaukee,919.8,Dry Van,33053.0,2025-01-02,1.01568,1.95414,704.89,0.7663513807349424
TR-047743,Atlanta,Nashville,136.8,Reefer,35204.0,2025-10-30,1.05978,0.95701,104.38,0.7630116959064327
TR-036174,Nashville,Oklahoma City,774.1,Reefer,41749.0,2025-08-17,0.90999,2.13179,590.4,0.7626921586358351
TR-032946,Tulsa,Houston,238.1,Dry Van,13478.0,2025-07-27,0.93427,1.70816,181.52,0.7623687526249475
TR-007209,Oklahoma City,Mobile,737.7,Dry Van,24563.0,2025-02-15,0.98735,2.07475,561.78,0.7615290768605123
TR-038329,Los Angeles,Mobile,1978.9,Dry Van,36514.0,2025-08-30,0.90808,1.78072,1501.74,0.758876143311941
TR-005449,Madison,Jacksonville,864.8,Dry Van,27218.0,2025-02-04,0.95413,1.96781,654.0,0.7562442183163738
TR-000295,Greensboro,Syracuse,685.6,Dry Van,30959.0,2025-01-02,1.00393,1.89033,518.31,0.7559947491248541
TR-003295,Columbia,Louisville,379.0,Reefer,23181.0,2025-01-21,0.97312,2.47136,286.44,0.755778364116095
TR-041721,Shreveport,Memphis,324.1,Dry Van,39393.0,2025-09-21,0.75365,2.48308,244.71,0.7550447392780006
TR-009807,Indianapolis,Richmond,801.8,Dry Van,33469.0,2025-03-04,1.02741,1.98125,602.49,0.7514218009478674
TR-021400,Memphis,Mobile,330.4,Flatbed,-23480.0,2025-05-15,1.39389,1.58442,247.37,0.7486985472154964
TR-007954,Philadelphia,Syracuse,394.2,Reefer,23272.0,2025-02-20,1.10826,2.33235,294.78,0.7477929984779299
TR-009978,Reno,Oklahoma City,1481.2,Flatbed,13543.0,2025-03-05,1.09439,2.00492,1105.27,0.7461990278152849
TR-042459,Kansas City,Mobile,639.9,Dry Van,20665.0,2025-09-26,0.88965,2.11938,476.98,0.745397718393499
TR-017982,Richmond,Phoenix,2738.2,Flatbed,7463.0,2025-04-23,1.32299,2.14561,2035.77,0.7434701628807246
TR-006035,Savannah,Dayton,582.3,Flatbed,26132.0,2025-02-07,1.0166,2.10446,432.56,0.7428473295552122
TR-011959,Madison,Chattanooga,549.5,Reefer,39665.0,2025-03-17,0.9895,2.4797,404.58,0.7362693357597816
TR-045555,Reno,Columbia,2294.2,Dry Van,25540.0,2025-10-16,1.01971,2.35968,1687.37,0.7354938540667771
TR-003583,Hartford,Greensboro,730.7,Reefer,24295.0,2025-01-23,1.01747,2.12391,535.63,0.7330368140139591
TR-023762,Green Bay,Mobile,1071.8,Dry Van,32186.0,2025-05-30,1.35819,2.04926,784.85,0.7322728120918083
TR-010636,Tucson,Phoenix,275.1,Dry Van,32063.0,2025-03-09,0.95247,2.30399,201.35,0.7319156670301707
TR-015612,Tucson,Lubbock,960.0,Dry Van,37435.0,2025-04-08,1.17488,2.05536,702.61,0.7318854166666667
TR-023486,Chattanooga,Grand Rapids,683.7,Dry Van,34674.0,2025-05-28,1.38292,1.91397,498.67,0.7293696065525815
TR-009138,Fort Wayne,Toledo,105.0,Reefer,35124.0,2025-02-28,1.09168,3.00438,76.54,0.728952380952381
TR-012737,Mobile,Richmond,952.2,Dry Van,29495.0,2025-03-22,1.07962,2.03471,692.79,0.7275677378701952
TR-003826,Washington,St. Louis,812.7,Reefer,31093.0,2025-01-25,0.93916,2.21997,589.73,0.7256429186661745
TR-018895,Milwaukee,Harrisburg,644.5,Dry Van,38805.0,2025-04-29,1.27586,1.99388,466.99,0.724577191621412
TR-036924,Philadelphia,Harrisburg,344.5,Dry Van,23862.0,2025-08-21,1.08416,2.10125,249.52,0.7242960812772133
TR-016644,Toledo,Jacksonville,789.6,Reefer,24741.0,2025-04-15,1.16766,1.89362,570.06,0.7219604863221883
TR-034753,Washington,Bakersfield,2565.3,Reefer,21224.0,2025-08-07,1.10531,2.12852,1830.62,0.7136085448095738
TR-029055,Hartford,Tucson,2781.7,Flatbed,38016.0,2025-07-02,1.36334,2.05533,1984.68,0.7134773699536255
TR-008204,Los Angeles,Philadelphia,2994.6,Flatbed,19439.0,2025-02-22,1.00997,1.81841,2134.82,0.7128898684298405
TR-001629,Oklahoma City,Greensboro,1121.4,Dry Van,36423.0,2025-01-11,0.88147,1.97611,796.19,0.7099964330301409
TR-024785,New Orleans,Bakersfield,1656.1,Dry Van,44344.0,2025-06-05,1.38666,2.09024,1175.34,0.7097035203188213
TR-007772,Oklahoma City,Mobile,703.0,Dry Van,28974.0,2025-02-19,1.09014,2.17192,497.44,0.7075960170697013
TR-010958,Houston,Bakersfield,1473.0,Dry Van,20512.0,2025-03-11,1.1195,1.87795,1040.33,0.7062661235573658
TR-046916,Bakersfield,Salt Lake City,274.4,Flatbed,16602.0,2025-10-25,0.90403,1.66533,193.34,0.7045918367346939
TR-033550,Phoenix,Madison,1990.3,Dry Van,31887.0,2025-07-30,1.1082,2.35381,1398.59,0.702703110083907
TR-012955,Greensboro,Baton Rouge,810.6,Dry Van,17924.0,2025-03-24,1.02984,2.03565,569.32,0.7023439427584506
TR-001352,Tulsa,Tucson,1260.0,Dry Van,10913.0,2025-01-09,1.03206,1.91751,882.08,0.700063492063492
TR-000440,Richmond,Charleston,394.9,Dry Van,14768.0,2025-01-03,0.93596,2.07056,276.27,0.699594834135224
TR-021391,Lexington,Bakersfield,2102.3,Reefer,24192.0,2025-05-15,1.42676,2.02086,1467.67,0.6981258621509775
TR-047899,Syracuse,Grand Rapids,559.2,Dry Van,45220.0,2025-10-31,0.99677,1.94876,389.18,0.6959585121602289
TR-007332,Lubbock,Toledo,1387.1,Reefer,18072.0,2025-02-16,0.96801,2.08796,961.66,0.6932881551438252
TR-004268,Corpus Christi,Milwaukee,1031.1,Reefer,40382.0,2025-01-27,0.86166,2.33205,714.71,0.6931529434584426
TR-031788,Madison,San Francisco,2021.3,Dry Van,35240.0,2025-07-19,1.17837,2.20245,1398.67,0.6919655667144907
TR-021896,New York,Raleigh,452.1,Dry Van,25652.0,2025-05-18,1.19553,1.92186,312.45,0.6911081619110816
TR-004543,Phoenix,Tucson,262.9,Reefer,22767.0,2025-01-29,1.01034,2.63781,181.56,0.6906047926968429
TR-003253,Cincinnati,Syracuse,768.2,Flatbed,28975.0,2025-01-21,0.94296,2.06353,528.37,0.6878026555584483
TR-012923,Charleston,Green Bay,959.1,Dry Van,17709.0,2025-03-23,0.96524,1.81558,656.75,0.6847565425920134
TR-009123,Memphis,Dallas,453.8,Reefer,43531.0,2025-02-28,1.09573,2.63913,310.39,0.683979726751873
TR-045258,Shreveport,Providence,1566.2,Dry Van,26392.0,2025-10-14,0.95762,2.29356,1068.71,0.6823585748946495
TR-047840,Corpus Christi,Madison,1139.5,Dry Van,35584.0,2025-10-31,0.99829,2.08148,772.61,0.6780254497586661
TR-001490,Chattanooga,Houston,647.0,Dry Van,37165.0,2025-01-10,0.95286,2.19564,438.53,0.6777897990726429
TR-036961,Baton Rouge,Phoenix,1641.0,Reefer,41326.0,2025-08-22,0.98632,2.11313,1109.67,0.6762157221206582
TR-007985,Kansas City,Los Angeles,1878.5,Dry Van,35856.0,2025-02-20,1.15977,1.89524,1268.13,0.6750758583976577
TR-014991,Los Angeles,Phoenix,93.9,Reefer,32284.0,2025-04-05,1.1229,1.06179,63.36,0.6747603833865814
TR-042514,Philadelphia,Tulsa,1497.7,Flatbed,23823.0,2025-09-26,0.92057,2.15682,1005.85,0.6715964478867597
TR-037314,Philadelphia,Savannah,759.6,Dry Van,22839.0,2025-08-24,0.8647,1.71124,509.3,0.6704844655081622
TR-018163,Mobile,Phoenix,1912.9,Reefer,31324.0,2025-04-25,1.34225,1.93084,1282.13,0.6702545872758638
TR-031294,Montgomery,Providence,1202.4,Dry Van,33688.0,2025-07-16,1.2901,2.13496,804.91,0.669419494344644
TR-021436,Tucson,Birmingham,1824.3,Dry Van,28676.0,2025-05-16,1.35397,2.25138,1216.1,0.6666118511209779
TR-042259,New York,St. Louis,1028.1,Dry Van,31168.0,2025-09-24,0.95154,1.93661,681.3,0.6626787277502189
TR-003533,Jacksonville,Little Rock,569.1,Dry Van,36052.0,2025-01-23,1.02469,2.1587,376.8,0.6620980495519241
TR-003687,San Antonio,Charleston,1355.4,Reefer,23543.0,2025-01-24,0.99648,2.17777,895.28,0.6605282573410063
TR-010122,Kansas City,Fort Wayne,385.1,Dry Van,20310.0,2025-03-06,1.15452,2.13297,253.42,0.658062840820566
TR-040300,Raleigh,Fort Wayne,704.6,Reefer,26774.0,2025-09-12,0.95939,2.28771,461.77,0.6553647459551518
TR-016041,Las Vegas,Mobile,1826.7,Dry Van,38387.0,2025-04-11,1.21456,2.16057,1193.79,0.6535227459352931
TR-001161,Tucson,Oklahoma City,1012.6,Reefer,29209.0,2025-01-08,0.97099,2.24741,659.89,0.6516788465336757
TR-007691,Syracuse,Los Angeles,2810.2,Dry Van,24949.0,2025-02-18,0.97362,1.63687,1816.76,0.6464877944630276
TR-035015,Syracuse,Oklahoma City,1638.5,Flatbed,34982.0,2025-08-09,1.03057,2.15316,1056.79,0.6449740616417454
TR-037201,Milwaukee,Richmond,766.9,Flatbed,29227.0,2025-08-23,0.96848,2.2207,494.37,0.6446342417525102
TR-018296,Reno,Savannah,2396.8,Dry Van,11146.0,2025-04-25,1.34427,2.40356,1535.71,0.6407334779706275
TR-040874,Bakersfield,Baltimore,2897.4,Reefer,25930.0,2025-09-16,0.86474,1.98679,1843.92,0.6364050528059639
TR-038001,Toledo,Shreveport,892.1,Reefer,41161.0,2025-08-28,1.03964,2.28327,566.92,0.6354892949220938
TR-022004,San Francisco,Greensboro,2524.6,Dry Van,42763.0,2025-05-19,1.21176,2.20569,1604.14,0.6354036282975521
TR-015021,Syracuse,Richmond,382.8,Reefer,35838.0,2025-04-05,1.10893,1.63172,242.29,0.6329414838035528
TR-013980,Columbia,Kansas City,652.7,Reefer,40202.0,2025-03-30,0.99223,2.45209,411.96,0.6311628619580204
TR-020874,Nashville,Shreveport,373.5,Reefer,42747.0,2025-05-12,1.21931,1.26433,235.49,0.6304953145917002
TR-004319,Columbia,Richmond,508.8,Dry Van,29842.0,2025-01-28,0.92699,2.04543,319.87,0.6286753144654088
TR-012517,San Antonio,Phoenix,1240.8,Reefer,21006.0,2025-03-21,1.17202,2.24995,777.32,0.6264667956157318
TR-029478,Bakersfield,Milwaukee,1844.1,Reefer,24902.0,2025-07-05,1.21119,2.14655,1148.65,0.6228783688520146
TR-037897,Oklahoma City,Green Bay,1273.8,Dry Van,28848.0,2025-08-28,1.02376,1.60083,784.94,0.616219186685508
TR-043674,Milwaukee,Los Angeles,2071.4,Flatbed,44838.0,2025-10-04,0.90021,1.99833,1274.95,0.6155015931254224
TR-005263,San Antonio,Boston,2059.5,Dry Van,22604.0,2025-02-03,0.8835,1.72398,1261.24,0.6124010682204418
TR-025885,Fort Wayne,Atlanta,538.9,Reefer,26147.0,2025-06-12,1.40623,2.53308,329.96,0.6122842827982928
TR-040049,New York,Los Angeles,2887.9,Flatbed,31240.0,2025-09-10,0.97974,1.93114,1758.37,0.6088749610443575
TR-046063,Tucson,Phoenix,273.9,Reefer,31724.0,2025-10-19,0.86925,1.50695,166.3,0.6071558963125229
TR-023803,Amarillo,Phoenix,895.0,Reefer,15353.0,2025-05-30,1.3516,1.82833,542.84,0.6065251396648045
TR-011577,Richmond,Indianapolis,772.2,Dry Van,25922.0,2025-03-15,1.05069,2.01109,468.29,0.6064361564361564
TR-040274,Lubbock,New Orleans,581.3,Dry Van,28687.0,2025-09-12,0.96894,2.35015,352.31,0.6060725959057286
TR-024159,Charleston,San Francisco,2813.6,Flatbed,47500.0,2025-06-01,1.19225,2.11177,1701.75,0.6048301108899631
TR-020116,Tucson,El Paso,305.0,Dry Van,41168.0,2025-05-07,1.38915,1.65634,184.26,0.6041311475409836
TR-045022,Jacksonville,Reno,2304.8,Flatbed,32119.0,2025-10-12,0.89358,2.16823,1384.9,0.6008764317945158
TR-011094,Syracuse,Phoenix,2778.7,Reefer,24563.0,2025-03-12,1.16146,1.92735,1669.29,0.6007449526757117
TR-012547,Milwaukee,Albany,1148.9,Reefer,6883.0,2025-03-21,1.15272,2.08912,689.02,0.5997214727130298
TR-023295,Washington,Chattanooga,716.9,Reefer,27394.0,2025-05-27,1.28217,1.80745,427.41,0.5961919375087181
TR-005913,Nashville,Milwaukee,359.9,Dry Van,43226.0,2025-02-07,1.01303,2.35814,214.55,0.5961378160600167
TR-032580,Baton Rouge,San Antonio,422.8,Flatbed,34405.0,2025-07-24,1.30064,1.42728,252.03,0.5960974456007568
TR-024102,Fort Wayne,El Paso,1722.1,Reefer,11753.0,2025-06-01,1.26644,2.09874,1024.2,0.5947389814761048
TR-040775,Oklahoma City,Jacksonville,976.3,Reefer,30645.0,2025-09-15,0.82096,2.28511,575.21,0.5891734098125577
TR-016128,Albuquerque,Atlanta,1580.8,Dry Van,19296.0,2025-04-12,1.11437,2.31178,927.08,0.5864625506072875
TR-008156,Chattanooga,Grand Rapids,658.9,Reefer,28190.0,2025-02-21,1.08344,2.36828,383.23,0.5816208832903325
TR-044176,Raleigh,Milwaukee,796.6,Flatbed,29959.0,2025-10-07,0.96635,2.00347,463.05,0.5812829525483304
TR-041987,El Paso,Shreveport,1230.8,Dry Van,22108.0,2025-09-23,0.85348,1.96525,711.03,0.5776974325641859
TR-020544,Kansas City,Boston,1317.7,Dry Van,28268.0,2025-05-09,1.35335,2.16408,756.4,0.5740305077028155
TR-039559,Cincinnati,Kansas City,346.4,Dry Van,40343.0,2025-09-07,0.84218,2.41022,198.16,0.5720554272517321
TR-016760,Baton Rouge,Oklahoma City,433.0,Reefer,43896.0,2025-04-16,1.35586,1.27628,246.8,0.5699769053117784
TR-004987,Richmond,Raleigh,256.2,Reefer,23363.0,2025-02-01,0.92543,2.51865,145.34,0.5672911787665886
TR-008052,Chattanooga,Kansas City,418.6,Reefer,38164.0,2025-02-21,1.09305,2.64311,236.63,0.5652890587673196
TR-000051,Los Angeles,Green Bay,2202.5,Reefer,26740.0,2025-01-01,1.00748,1.86794,1243.45,0.5645629965947787
TR-035450,Syracuse,Tulsa,1343.8,Dry Van,31149.0,2025-08-12,0.98711,2.07132,753.64,0.560827504092871
TR-019752,Indianapolis,Dayton,253.4,Reefer,29820.0,2025-05-04,1.21155,1.45203,141.81,0.559629044988161
TR-003996,Bakersfield,Jacksonville,2185.6,Reefer,16709.0,2025-01-26,0.85549,1.88893,1220.91,0.5586154831625184
TR-019113,Tucson,Bakersfield,327.7,Dry Van,41215.0,2025-05-01,1.39636,1.58672,182.42,0.5566676838571865
TR-003527,Buffalo,Louisville,660.4,Flatbed,39385.0,2025-01-23,1.05663,2.26027,366.62,0.5551483949121745
TR-024432,Atlanta,Montgomery,311.9,Reefer,19557.0,2025-06-03,1.2358,2.64652,172.72,0.5537672330875281
TR-047702,Atlanta,Richmond,670.3,Flatbed,22559.0,2025-10-30,1.03804,1.92827,370.24,0.552349694166791
TR-019671,Little Rock,St. Louis,382.7,Flatbed,27167.0,2025-05-04,1.235,1.64217,210.11,0.549020120198589
TR-031746,Milwaukee,Hartford,1048.1,Reefer,41735.0,2025-07-19,1.16038,1.86385,573.13,0.5468275927869478
TR-012925,Madison,Grand Rapids,257.1,Reefer,35954.0,2025-03-23,1.03138,2.74112,140.36,0.5459354336833917
TR-005962,Grand Rapids,Green Bay,105.5,Dry Van,24598.0,2025-02-07,1.02929,2.4108,57.22,0.5423696682464455
TR-004159,Shreveport,Tampa,502.6,Dry Van,20946.0,2025-01-27,0.83293,2.14785,272.58,0.5423398328690807
TR-027101,Grand Rapids,New Orleans,965.2,Dry Van,28042.0,2025-06-20,1.35638,2.08372,519.02,0.5377331123083299
TR-046778,Hartford,Atlanta,1001.8,Dry Van,41352.0,2025-10-24,1.00102,2.0499,537.57,0.5366041125973249
TR-034418,Dayton,Raleigh,650.8,Flatbed,38508.0,2025-08-05,1.02125,2.04717,349.06,0.5363552550706823
TR-039656,Fort Wayne,Tucson,1939.9,Dry Van,21852.0,2025-09-08,0.78543,1.78484,1039.33,0.5357647301407289
TR-017824,Memphis,Toledo,621.3,Dry Van,21526.0,2025-04-22,1.24692,2.00189,332.23,0.5347336230484468
TR-007376,Tampa,Fresno,2266.3,Flatbed,22879.0,2025-02-16,0.88669,1.88591,1206.18,0.5322243304063893
TR-003563,Corpus Christi,Raleigh,1367.0,Flatbed,20007.0,2025-01-23,1.02147,2.02935,726.74,0.5316313094367228
TR-037876,Albany,Dallas,1750.1,Dry Van,23786.0,2025-08-28,1.07053,2.03824,929.34,0.5310210845094566
TR-035282,Atlanta,Baton Rouge,575.9,Flatbed,25487.0,2025-08-11,0.90228,1.96835,305.68,0.5307865948949471
TR-002203,Raleigh,Las Vegas,2554.1,Dry Van,12813.0,2025-01-14,0.91117,1.6792,1347.3,0.5275047962100152
TR-003683,Richmond,Montgomery,835.3,Dry Van,31528.0,2025-01-24,1.01878,1.94274,439.13,0.525715311864001
TR-018720,Atlanta,Richmond,676.8,Dry Van,46876.0,2025-04-28,1.18887,1.98701,354.14,0.5232565011820332
TR-003756,Boston,Amarillo,2313.7,Reefer,36395.0,2025-01-24,0.97207,2.07511,1209.46,0.5227384708475602
TR-030706,Hartford,New York,114.4,Dry Van,25901.0,2025-07-12,1.22535,1.49168,59.68,0.5216783216783216
TR-012448,Washington,Kansas City,867.4,Dry Van,47500.0,2025-03-20,1.19058,2.12409,452.04,0.52114364768273
TR-007040,Boston,Harrisburg,538.6,Flatbed,38263.0,2025-02-14,1.07218,2.25122,277.63,0.5154660230226513
TR-015559,Albany,Richmond,606.3,Reefer,45173.0,2025-04-08,1.11143,1.85242,312.19,0.51491011050635
TR-034941,Kansas City,Mobile,654.6,Dry Van,31047.0,2025-08-08,1.05115,1.73699,337.03,0.5148640391078521
TR-013198,Bakersfield,Cincinnati,1999.4,Flatbed,47500.0,2025-03-25,1.05896,2.2469,1028.16,0.5142342702810844
TR-010058,Grand Rapids,Baltimore,927.2,Reefer,25675.0,2025-03-05,1.08725,2.13801,475.9,0.5132657463330457
TR-029811,New Orleans,Cincinnati,514.2,Dry Van,32968.0,2025-07-07,1.15254,1.82656,263.32,0.512096460521198
TR-044983,Richmond,Fort Wayne,612.5,Reefer,38633.0,2025-10-12,0.85793,1.74513,313.05,0.5111020408163266
TR-044015,Atlanta,Richmond,663.0,Dry Van,25537.0,2025-10-06,0.90089,2.08144,337.89,0.5096380090497737
TR-024598,Detroit,Houston,1258.3,Dry Van,16925.0,2025-06-04,1.32386,1.90999,640.81,0.5092664706349836
TR-036101,Providence,Columbia,936.6,Dry Van,25497.0,2025-08-16,0.96359,2.22465,474.97,0.5071215033098442
TR-007423,Tampa,Buffalo,1197.2,Flatbed,37528.0,2025-02-16,0.9376,2.01921,605.11,0.5054376879385232
TR-004675,Hartford,Baltimore,149.3,Reefer,27506.0,2025-01-30,1.03157,2.76994,75.19,0.503616878767582
TR-013876,Columbia,Hartford,833.4,Dry Van,26123.0,2025-03-29,1.05998,2.00499,415.91,0.49905207583393335
TR-034058,Little Rock,Oklahoma City,478.6,Reefer,23841.0,2025-08-03,0.91352,1.96904,238.78,0.49891349770162974
TR-004764,Grand Rapids,Baton Rouge,1113.4,Reefer,21997.0,2025-01-31,0.98295,2.08473,553.77,0.4973684210526315
TR-018071,Madison,Memphis,514.6,Reefer,31110.0,2025-04-24,1.3785,1.50615,254.8,0.49514185775359504
TR-036644,Dayton,Mobile,696.0,Dry Van,24296.0,2025-08-20,1.07349,2.01726,342.72,0.4924137931034483
TR-031730,Milwaukee,Grand Rapids,341.6,Dry Van,27532.0,2025-07-19,1.22283,1.79905,167.63,0.49072014051522245
TR-047657,Memphis,Philadelphia,1125.7,Reefer,28166.0,2025-10-30,1.02381,1.90722,552.14,0.49048591987207957
TR-022061,Amarillo,Mobile,1105.6,Reefer,31274.0,2025-05-19,1.18423,1.77215,539.41,0.48788892908827786
TR-001028,Dallas,Fort Wayne,970.6,Dry Van,30362.0,2025-01-07,0.90312,1.88725,473.34,0.4876777251184834
TR-026575,Tampa,Detroit,1253.0,Reefer,30010.0,2025-06-17,1.2985,2.32021,605.83,0.4835035913806864
TR-022549,Los Angeles,Bakersfield,391.7,Dry Van,39737.0,2025-05-23,1.38729,1.82836,189.33,0.48335460811845804
TR-018417,Reno,Phoenix,883.1,Dry Van,28209.0,2025-04-26,1.21598,2.24095,426.62,0.4830936473785528
TR-023403,Atlanta,San Antonio,944.8,Reefer,,2025-05-28,1.38569,1.58957,454.9,0.48147756138865366
TR-044271,Columbia,Kansas City,652.1,Reefer,-21645.0,2025-10-08,1.02988,1.78127,313.15,0.4802177580125747
TR-015395,Richmond,Louisville,685.5,Flatbed,31767.0,2025-04-07,1.06928,1.95659,328.37,0.47902261123267686
TR-017815,Charleston,Kansas City,855.0,Dry Van,31531.0,2025-04-22,1.24029,1.99483,409.48,0.47892397660818714
TR-041307,Columbia,Houston,847.3,Dry Van,38318.0,2025-09-18,0.96233,2.27008,405.1,0.47810692788858733
TR-002269,Atlanta,Providence,1137.6,Reefer,29401.0,2025-01-15,0.99425,2.14718,543.71,0.4779447960618847
TR-035228,Nashville,Charleston,564.7,Flatbed,37839.0,2025-08-10,0.91946,1.82882,268.64,0.47572162210023017
TR-010386,Philadelphia,Tucson,2725.3,Dry Van,33625.0,2025-03-07,1.11218,1.86147,1294.91,0.4751440208417422
TR-017081,Grand Rapids,Memphis,669.5,Dry Van,30823.0,2025-04-18,1.31225,2.01271,318.08,0.47510082150858846
TR-035476,Bakersfield,New York,2832.5,Reefer,26339.0,2025-08-12,1.02816,2.10956,1345.5,0.47502206531332747
TR-045834,Amarillo,Greensboro,1478.5,Reefer,7483.0,2025-10-18,,1.94687,700.21,0.4735948596550558
TR-020759,Richmond,Oklahoma City,1513.7,Dry Van,24586.0,2025-05-11,1.15383,2.22958,715.74,0.4728413820439981
TR-036655,Los Angeles,Columbia,2328.0,Dry Van,33061.0,2025-08-20,1.07686,2.2427,1098.68,0.4719415807560138
TR-000873,Cincinnati,Lexington,144.0,Dry Van,13535.0,2025-01-06,0.76351,2.35079,67.8,0.4708333333333333
TR-024590,Chattanooga,Grand Rapids,659.5,Dry Van,26998.0,2025-06-04,1.36472,2.13851,309.35,0.46906747536012133
TR-040174,Salt Lake City,Reno,521.0,Flatbed,45205.0,2025-09-11,1.02504,2.41694,244.05,0.468426103646833
TR-034367,Oklahoma City,Mobile,724.2,Flatbed,28429.0,2025-08-04,0.99407,1.88748,338.67,0.4676470588235294
TR-030342,Atlanta,Reno,2086.4,Reefer,29392.0,2025-07-10,1.31695,1.95482,975.29,0.46745111196319017
TR-024282,Fresno,Tampa,2276.5,Reefer,33529.0,2025-06-02,1.24285,2.203,1061.17,0.46614100593015595
TR-038591,Greensboro,Jacksonville,365.7,Flatbed,29207.0,2025-09-01,0.86795,2.46188,170.36,0.4658463221219579
TR-039785,Green Bay,El Paso,1674.6,Dry Van,32548.0,2025-09-09,0.89332,1.87674,776.5,0.46369282216648755
TR-016400,Salt Lake City,Hartford,2618.1,Flatbed,-36738.0,2025-04-14,1.09914,2.17998,1211.76,0.4628394637332417
TR-026687,Lexington,Providence,1022.1,Dry Van,32633.0,2025-06-17,1.28341,2.06578,472.85,0.4626259661481264
TR-019898,El Paso,Lubbock,788.3,Dry Van,32845.0,2025-05-05,1.23684,1.9059,363.91,0.4616389699353039
